"joy","sadness","disgust","contempt","anger","fear","surprise","valence","engagement","smile","innerBrowRaise","browRaise","browFurrow","noseWrinkle","upperLipRaise","lipCornerDepressor","chinRaise","lipPucker","lipPress","lipSuck","mouthOpen","smirk","eyeClosure","lidTighten","jawDrop","dimpler","eyeWiden","cheekRaise","lipStretch","age","gender"
0.0018150543328374624,0.023653669282794,0.4265621304512024,0.1927085965871811,0.0019581119995564222,0.004359109327197075,0.20207026600837708,0,0.08125362545251846,5.352878815756412e-7,0.00003073344851145521,0.29287460446357727,8.437144174422428e-7,0.000007572927643195726,0.000058772071497514844,0.04701761528849602,0.024757564067840576,0.010239862836897373,0.01326410286128521,0.006277679465711117,0.10360580682754517,0.00171724334359169,1.6059990670669322e-8,0.00018027433543466032,1.4352011680603027,0.000429740350227803,0.17741142213344574,0.0005692453123629093,0.001204331056214869,1,1
0.001800878089852631,0.023423338308930397,0.42651206254959106,0.19273518025875092,0.0019433299312368035,0.004411408212035894,0.2036818563938141,0,0.08256877958774567,7.270082846844161e-7,0.000019373532268218696,0.5272480845451355,0.0000011591685051826062,0.000004771759904542705,0.0000435033070971258,0.03998918831348419,0.032575804740190506,0.009272612631320953,0.022600343450903893,0.005384630989283323,0.09420230984687805,0.003020132426172495,1.0459208610313908e-8,0.0002031131589319557,1.2001768350601196,0.0011362849036231637,0.2951456606388092,0.0009168710676021874,0.0017950828187167645,1,1
0.001779488637112081,0.023038960993289948,0.42659956216812134,0.19275885820388794,0.0019186340505257249,0.0044930907897651196,0.2063833475112915,0,0.08484400808811188,0.0000024744097117945785,0.000005966822300251806,0.8979795575141907,0.0000011139749176436453,0.0000022734498088539112,0.000037767757021356374,0.03665074333548546,0.02247472107410431,0.008903523907065392,0.06864029914140701,0.005123350769281387,0.10434699803590775,0.004180180840194225,1.777492464327679e-8,0.00018527437350712717,0.8293876647949219,0.002677176147699356,0.47802674770355225,0.0023347637616097927,0.001897853915579617,1,1
0.0017580061685293913,0.022674331441521645,0.4264430105686188,0.19274133443832397,0.0018983840709552169,0.004509987309575081,0.211325541138649,0,0.0869688093662262,0.0000037136430819373345,0.00000461068884760607,1.2603408098220825,0.000001086778070202854,0.0000017357125443595578,0.00003555790681275539,0.04069145396351814,0.023498879745602608,0.008280059322714806,0.07468271255493164,0.00663190009072423,0.0885789692401886,0.00332275009714067,5.503141409235468e-8,0.00017238882719539106,1.0179243087768555,0.004401201382279396,0.69997239112854,0.002624477492645383,0.0014850131701678038,1,1
0.0016846300568431616,0.02168237790465355,0.426288366317749,0.19274720549583435,0.0018032911466434598,0.004523551091551781,0.2253844141960144,0,0.09536385536193848,0.0000042015008148155175,0.0000024697887965885457,2.5589890480041504,0.0000014508840422422509,0.0000015710585330452886,0.0000332458657794632,0.04581565037369728,0.027797292917966843,0.007343333214521408,0.0395699068903923,0.011491123586893082,0.08120764046907425,0.0036098251584917307,9.436774917048751e-8,0.00021721102530136704,0.810609757900238,0.004327378701418638,1.0946322679519653,0.004519670270383358,0.0014924383722245693,1,1
0.001644033007323742,0.020453011617064476,0.4259648621082306,0.19275590777397156,0.001810210756957531,0.004971387330442667,0.2367832064628601,0,0.10047029703855515,0.000007777010068821255,0.0000016851332702572108,3.299234390258789,0.0000010106899708262063,0.000001902054350466642,0.000031891537219053134,0.058195386081933975,0.031193645671010017,0.006866642273962498,0.05010245367884636,0.023810023441910744,0.07195381075143814,0.004037901759147644,1.0456082577547932e-7,0.0002091473579639569,0.842458963394165,0.0060025779530406,2.298025608062744,0.008831975981593132,0.0019040355691686273,1,1
0.001545905601233244,0.019449688494205475,0.4256397485733032,0.19274581968784332,0.0016549861757084727,0.00469124224036932,0.2611851394176483,0,0.11492781341075897,0.000004945716682414059,0.0000015075588635227177,5.181044578552246,0.0000010456386689838837,0.000001867529363153153,0.00004405525032780133,0.06630632281303406,0.03792598098516464,0.006219659000635147,0.033741120249032974,0.04042652249336243,0.07435359805822372,0.003543506609275937,3.55408467100915e-8,0.0001576305803610012,1.0006614923477173,0.009175768122076988,2.3995118141174316,0.0037306726444512606,0.0012108065420761704,1,1
0.0015878138365224004,0.019836552441120148,0.425412654876709,0.19275254011154175,0.0017275208374485373,0.004844675771892071,0.2505720853805542,0,0.10839702934026718,0.000004492548669077223,0.000001831614326874842,4.360485553741455,0.0000010116986004504724,0.000002366675289522391,0.00003804622610914521,0.07495110481977463,0.04381021857261658,0.006095232907682657,0.024949857965111732,0.0494094118475914,0.06851661205291748,0.0038703412283211946,8.85990392163194e-9,0.00017425743862986565,0.9615408182144165,0.008589189499616623,2.4361865520477295,0.005406839307397604,0.0014119991101324558,1,1
0.0015667808474972844,0.0199163556098938,0.42513418197631836,0.19276976585388184,0.001668903511017561,0.004564343951642513,0.25484323501586914,0,0.11169896274805069,0.000004880728738498874,0.0000020673678591265343,4.774853229522705,9.144103501057543e-7,0.0000027319929358782247,0.00004039411214762367,0.08114223927259445,0.051888927817344666,0.006397728342562914,0.028324130922555923,0.06798452138900757,0.08092055469751358,0.004714153241366148,1.8907488907871084e-8,0.00020403631788212806,0.9823741316795349,0.009508575312793255,1.9861730337142944,0.007040013559162617,0.0015166116645559669,1,1
0.0014599340502172709,0.018622593954205513,0.4247954189777374,0.192792147397995,0.0015180454356595874,0.004399048630148172,0.28544771671295166,0,0.1305229365825653,0.000005423628863354679,0.000002666584805410821,6.9420061111450195,8.931785941967973e-7,0.0000032499328881385736,0.000034774679079419,0.0889769196510315,0.05046439543366432,0.006861464586108923,0.014824756421148777,0.09123602509498596,0.09701049327850342,0.005812961608171463,9.970339220899405e-8,0.00026236468693241477,1.0427658557891846,0.011216327548027039,2.361096143722534,0.013023506850004196,0.0015789879253134131,1,1
0.001461307518184185,0.01866508089005947,0.42424675822257996,0.19277150928974152,0.0015209103003144264,0.0044068749994039536,0.2840009033679962,0,0.13027790188789368,0.000005034957666794071,0.000002274191047035856,6.902401924133301,6.249977673178364e-7,0.000003701585910675931,0.00003405225288588554,0.07846585661172867,0.054201290011405945,0.006079878658056259,0.012070855125784874,0.11026695370674133,0.07744573056697845,0.004800031892955303,3.102313144154323e-7,0.00023322879860643297,0.92899489402771,0.007333990652114153,2.325972080230713,0.009320306591689587,0.0016551804728806019,1,1
0.0015545898349955678,0.019687974825501442,0.4234156012535095,0.1927759200334549,0.0016634041676297784,0.004587764851748943,0.2581057548522949,0,0.11423581838607788,0.000003423407406444312,0.000003377140274096746,5.016544342041016,7.048193992886809e-7,0.000004181904841971118,0.000036583114706445485,0.07464873790740967,0.06653179228305817,0.007523070089519024,0.012055879458785057,0.15421192348003387,0.08636724203824997,0.0050132437609136105,1.8956068004172266e-7,0.00024437971296720207,0.9492565989494324,0.005461364518851042,2.1056909561157227,0.010568594560027122,0.0019472851417958736,1,1
0.0016188183799386024,0.02043784409761429,0.42370137572288513,0.1927582174539566,0.0017591749783605337,0.004718327894806862,0.2415778636932373,0,0.10441850125789642,0.0000033705123314575758,0.000003243090759497136,3.7743277549743652,7.117293421288196e-7,0.00000488905743623036,0.00003403972368687391,0.07152034342288971,0.08031429350376129,0.007926039397716522,0.0071616386994719505,0.13703647255897522,0.07703199982643127,0.004150354769080877,4.2232940700159816e-8,0.0002303643705090508,0.8352673649787903,0.0040274569764733315,1.9337488412857056,0.013052164576947689,0.001853196183219552,1,1
0.001664506969973445,0.021125273779034615,0.4237034320831299,0.19276730716228485,0.0018172002164646983,0.00470203161239624,0.23042196035385132,0,0.09813901036977768,0.000001954121444214252,0.000003924731117876945,2.911832094192505,7.627167519785871e-7,0.000006486790425697109,0.00002719072472245898,0.0553913339972496,0.10177704691886902,0.007128966506570578,0.004601263906806707,0.13034981489181519,0.05539754778146744,0.0045924135483801365,4.948080345457129e-8,0.0002560974389780313,0.8147956132888794,0.0027828929014503956,1.6021291017532349,0.016461936756968498,0.0018907614285126328,1,1
0.0016648340970277786,0.021215584129095078,0.4239996373653412,0.19278179109096527,0.0018113694386556745,0.00469267787411809,0.22898688912391663,0,0.09787219762802124,0.00000185462988611107,0.0000039502510844613425,2.894660711288452,0.0000010085235544465831,0.000009087027137866244,0.00002315998608537484,0.04294775426387787,0.1048932895064354,0.006017066538333893,0.004414096940308809,0.10936721414327621,0.035314492881298065,0.005302540026605129,3.648450785931345e-8,0.00025270358310081065,0.6166271567344666,0.0020564189180731773,1.5083357095718384,0.017577307298779488,0.002000816399231553,1,1
0.0017252240795642138,0.021637503057718277,0.42394325137138367,0.19278933107852936,0.0019282824359834194,0.0050055054016411304,0.2167258858680725,0,0.0905018225312233,0.0000024904177280404838,0.000004517657089309068,1.7996253967285156,9.37032780257141e-7,0.000010288705198036041,0.0000190201863006223,0.0358567014336586,0.10436026751995087,0.005635518115013838,0.00422257836908102,0.10727503150701523,0.023970970883965492,0.005669341888278723,2.840662993719434e-8,0.00028481369372457266,0.49188941717147827,0.0017029521986842155,1.745888590812683,0.03133627027273178,0.0022412813268601894,1,1
0.0017330519622191787,0.021891063079237938,0.4242415130138397,0.1927684098482132,0.0019239475950598717,0.004913907963782549,0.21458594501018524,0,0.08951105177402496,0.000002409430635452736,0.000004592625828081509,1.6604222059249878,0.000001037899323819147,0.000010278878107783385,0.000017313916032435372,0.032334525138139725,0.09124942868947983,0.006282302550971508,0.00807579793035984,0.09222637116909027,0.022409886121749878,0.004644644446671009,1.0409911155306872e-8,0.0003058691509068012,0.46497398614883423,0.0014094214420765638,1.5052262544631958,0.020122583955526352,0.0022343923337757587,1,1
0.0017633623210713267,0.022389937192201614,0.4244721829891205,0.1927592158317566,0.0019571559969335794,0.004870208911597729,0.20834289491176605,0,0.08618737012147903,0.0000027727405722544063,0.000004434014044818468,1.1283806562423706,0.000001575310420776077,0.000011317360076645855,0.0000183349347935291,0.030109452083706856,0.09406682103872299,0.006313267629593611,0.01051683072000742,0.08069698512554169,0.01835453510284424,0.004197646398097277,4.5085364774877235e-8,0.00033780443482100964,0.4558493494987488,0.0011942458804696798,1.2350523471832275,0.029588403180241585,0.0025791123043745756,1,1
0.001775913406163454,0.02269226312637329,0.4246675372123718,0.1927506923675537,0.0019634447526186705,0.004799624904990196,0.20544815063476562,0,0.08493904769420624,0.0000025207741600752342,0.00000381697509510559,0.9104211926460266,0.0000023039631287247175,0.000012234451787662692,0.00002020760985033121,0.032209303230047226,0.10759640485048294,0.0068851979449391365,0.01089007593691349,0.07184853404760361,0.016120927408337593,0.003779239719733596,8.71897555043688e-7,0.0003426371549721807,0.4179851710796356,0.0010794661939144135,1.0040944814682007,0.02214258909225464,0.002707430860027671,1,1
0.0017856050981208682,0.0227563064545393,0.42461958527565,0.19272823631763458,0.0019831040408462286,0.004837861750274897,0.2040203958749771,0,0.08395139127969742,0.0000032173677482205676,0.000003801404773184913,0.7433940768241882,0.0000032167911285796436,0.000012003847587038763,0.000023896825950942002,0.0355365090072155,0.11073648929595947,0.00761159835383296,0.01542442012578249,0.07483045756816864,0.014805232174694538,0.002680509816855192,8.933234312280547e-7,0.00039900391129776835,0.4674457907676697,0.0012372119817882776,1.0448403358459473,0.06547440588474274,0.0026222881861031055,1,1
0.0017835373291745782,0.022758586332201958,0.4250625669956207,0.19270950555801392,0.0019774839747697115,0.004822017624974251,0.20445209741592407,0,0.08421666920185089,0.0000026163900201936485,0.000004093829375051428,0.777094841003418,0.000003312673243272002,0.000014206782907422166,0.00002366581429669168,0.03627202287316322,0.12124395370483398,0.008035728707909584,0.010955600067973137,0.052146829664707184,0.01174465473741293,0.001766995177604258,3.767491989492555e-7,0.00039220036705955863,0.4984411895275116,0.0008949505863711238,1.033769965171814,0.04465004429221153,0.002414913149550557,1,1
0.0017813716549426317,0.022898605093359947,0.4251769781112671,0.19270528852939606,0.0019589075818657875,0.0047193849459290504,0.20435328781604767,0,0.08436397463083267,0.000002180849378419225,0.000004398048076836858,0.8140437602996826,0.000003957354238082189,0.000013198101441957988,0.000022303283913061023,0.0379231795668602,0.10878361016511917,0.008469927124679089,0.009663587436079979,0.04650525748729706,0.011471417732536793,0.0015601638006046414,7.175135863235482e-8,0.0003998167812824249,0.4856034517288208,0.0008970295311883092,0.8269677758216858,0.030007004737854004,0.002283189445734024,1,1
0.001783872372470796,0.022995201870799065,0.4249991774559021,0.19269582629203796,0.0019575124606490135,0.004675025586038828,0.20384648442268372,0,0.084091417491436,0.0000025558206289133523,0.000004115806405025069,0.7712079882621765,0.00000404545562560088,0.000011915817594854161,0.00002980981662403792,0.03993910923600197,0.1062752828001976,0.008771219290792942,0.01016809232532978,0.05630698800086975,0.011500881053507328,0.0010977184865623713,1.5971699518502191e-9,0.00033784855622798204,0.5171672701835632,0.0010636980878189206,0.7291210293769836,0.022209975868463516,0.0022259510587900877,1,1
0.001785422908142209,0.02294500358402729,0.4248579442501068,0.19269336760044098,0.001965824281796813,0.004708915017545223,0.20391596853733063,0,0.08394046872854233,0.0000024883195237634936,0.0000037475767840078333,0.7442787885665894,0.000003326406613268773,0.000012088169569324236,0.00003359729817020707,0.03148897737264633,0.10803445428609848,0.010758260264992714,0.010604017414152622,0.06140320375561714,0.010824456810951233,0.0009769888129085302,2.0036705628001528e-9,0.00027543475152924657,0.5637431740760803,0.0013625341234728694,0.8064615726470947,0.01893666386604309,0.0023308638483285904,1,1
0.0017932108603417873,0.023134294897317886,0.424629271030426,0.19269098341464996,0.0019695584196597338,0.00465747993439436,0.20221996307373047,0,0.0831359475851059,0.000002465340912749525,0.0000031854387998464517,0.6111921072006226,0.000003794740450757672,0.000012273436368559487,0.000033031468774424866,0.02493373490869999,0.10617650300264359,0.01109913270920515,0.011631696484982967,0.07250748574733734,0.010624321177601814,0.000858008221257478,3.932820291652206e-8,0.000275325495749712,0.5569967031478882,0.001899492577649653,0.6489545702934265,0.01681002974510193,0.002215362386777997,1,1
0.001793546136468649,0.023098526522517204,0.42440226674079895,0.19268859922885895,0.001973710022866726,0.004668388050049543,0.2025013267993927,0,0.0830712839961052,0.000002276178747706581,0.0000031537965696770698,0.6057674288749695,0.0000040583386180514935,0.000012587123819685075,0.00003217000266886316,0.024390587583184242,0.10069625824689865,0.011868596076965332,0.014434641227126122,0.08485107868909836,0.011163179762661457,0.0007402365445159376,5.138040037877545e-8,0.0002755143796093762,0.6185628175735474,0.0024106656201183796,0.6909473538398743,0.01667534001171589,0.002293369499966502,1,1
0.001787220244295895,0.02282114326953888,0.4246635437011719,0.1926870495080948,0.0019806036725640297,0.004780822433531284,0.2042899876832962,0,0.08371545374393463,0.000001973332018678775,0.000003171471234963974,0.7135387659072876,0.000003622914846346248,0.000015348103261203505,0.00003506778375594877,0.01950138621032238,0.10116030275821686,0.014007242396473885,0.016423165798187256,0.0732840895652771,0.01083605457097292,0.0006665232358500361,2.2926431597625196e-7,0.0002903078857343644,0.6485725045204163,0.0022205403074622154,0.9740896224975586,0.02418098784983158,0.0021792727056890726,1,1
0.0018000935669988394,0.023127611726522446,0.4248889982700348,0.1926829218864441,0.0019860509783029556,0.004709705710411072,0.20154544711112976,0,0.08241298794746399,0.000001947832743098843,0.0000026228158276353497,0.4936968982219696,0.000003071908167839865,0.000018442840882926248,0.000036048179026693106,0.017201891168951988,0.10129300504922867,0.0146426260471344,0.012899396941065788,0.06019558012485504,0.00985611043870449,0.0004641523992177099,4.6786404084286914e-8,0.0002485355653334409,0.6356534361839294,0.0025207987055182457,0.7462490200996399,0.015433895401656628,0.002152844797819853,1,1
0.001802195911295712,0.023279447108507156,0.424940288066864,0.19268254935741425,0.001977363135665655,0.004635692574083805,0.20089314877986908,0,0.08212818205356598,0.0000017012938542393385,0.0000024344217308680527,0.4580599367618561,0.000003080057467741426,0.000020195644538034685,0.00003634937820606865,0.01532427966594696,0.08842305094003677,0.015785790979862213,0.008377566002309322,0.05688534677028656,0.00990512315183878,0.0004427259264048189,2.2195125737312082e-8,0.0002521193528082222,0.6458773016929626,0.0022674903739243746,0.5790801048278809,0.010996157303452492,0.0020824417006224394,1,1
0.00179917027708143,0.023365525528788567,0.42519980669021606,0.1926836371421814,0.00196030898950994,0.004552789032459259,0.20134814083576202,0,0.08231832832098007,0.000001626879225113953,0.0000023115737803891534,0.5098969340324402,0.0000026851932943827705,0.000020595638488885015,0.00003166638998663984,0.01484598871320486,0.06898906081914902,0.014453208073973656,0.008242497220635414,0.04504029452800751,0.010791941545903683,0.0004984496627002954,1.3911466645311066e-8,0.00023660855367779732,0.7009624242782593,0.001971636898815632,0.4341891407966614,0.006444165948778391,0.002020252402871847,1,1
0.0017926995642483234,0.023260299116373062,0.425316721200943,0.19268575310707092,0.001950818463228643,0.004545843228697777,0.202946275472641,0,0.08283162862062454,0.0000019486203655105783,0.0000023355541998171248,0.6208376288414001,0.0000017815841601986904,0.000016830988897709176,0.000035251970984973013,0.01451488770544529,0.04514492303133011,0.01465136930346489,0.010113370604813099,0.04017381742596626,0.01231511402875185,0.0006002109148539603,1.5868586444867105e-8,0.0002381776721449569,0.7918120622634888,0.001779563375748694,0.48613861203193665,0.006248401943594217,0.0019798842258751392,1,1
0.0017826410476118326,0.02299629896879196,0.42535629868507385,0.19268721342086792,0.00194689875934273,0.00461158249527216,0.20527909696102142,0,0.083817258477211,0.000002309436467839987,0.000002452055468893377,0.7931586503982544,0.0000013143746855348581,0.000015112459550437052,0.00003585323429433629,0.014387673698365688,0.03314397484064102,0.014433816075325012,0.011577881872653961,0.03857170790433884,0.01301412284374237,0.000675818242598325,7.8685209459195e-9,0.0002512974024284631,0.826485276222229,0.0020857469644397497,0.6986952424049377,0.0065124607644975185,0.002005157992243767,1,1
0.0017794325249269605,0.02267340198159218,0.42538437247276306,0.19268758594989777,0.001966240582987666,0.004790904000401497,0.2064611315727234,0,0.08412700146436691,0.0000018493487914383877,0.0000035698842566489475,0.8475340008735657,0.0000012801369848602917,0.000010824320270330645,0.0000339522521244362,0.014731443487107754,0.02900170534849167,0.015932580456137657,0.011663682758808136,0.035876840353012085,0.011807492934167385,0.0006922729662619531,3.4760663236710343e-9,0.00032840383937582374,0.7865621447563171,0.002461687196046114,1.0850234031677246,0.0046169026754796505,0.002188098384067416,1,1
0.0017637626733630896,0.022294629365205765,0.4256664216518402,0.19268767535686493,0.001958218403160572,0.004889735486358404,0.21007703244686127,0,0.08569509536027908,0.0000017897209545481019,0.000004033251116197789,1.1183651685714722,0.0000010669333505575196,0.000010755153198260814,0.000030397473892662674,0.015054545365273952,0.02349184826016426,0.015265286900103092,0.012492264620959759,0.02381742373108864,0.01284678466618061,0.0006967676454223692,1.070550670334569e-8,0.0003462989698164165,0.8245194554328918,0.0020382439251989126,1.392212152481079,0.004257668275386095,0.0021601784974336624,1,1
0.0017669007647782564,0.022507186979055405,0.425804078578949,0.19268694519996643,0.0019471643026918173,0.004777431953698397,0.20915213227272034,0,0.08535046130418777,0.0000016408559986302862,0.0000040837608139554504,1.0641682147979736,8.37956974919507e-7,0.00001011990480037639,0.000027234193112235516,0.015726717188954353,0.02155410684645176,0.014301842078566551,0.009842773899435997,0.01708708330988884,0.013066722080111504,0.0006596727180294693,3.666735537422028e-8,0.0003255857154726982,0.8581926822662354,0.0017759606707841158,1.1531274318695068,0.002473920350894332,0.0021402412094175816,1,1
0.001781212049536407,0.022811006754636765,0.4257771968841553,0.1926887035369873,0.001957084983587265,0.00471333134919405,0.206150621175766,0,0.08384950459003448,0.0000012195248473290121,0.0000049224063332076184,0.8174576759338379,9.562543255015044e-7,0.000008839526344672777,0.000028043848942616023,0.014711003750562668,0.019658898934721947,0.01236497052013874,0.007640708703547716,0.017937071621418,0.012656711973249912,0.0007453588768839836,2.5312024476420447e-8,0.0003482941538095474,0.8597154021263123,0.0020769021939486265,0.9361336827278137,0.0019317445112392306,0.0021705387625843287,1,1
0.0017946530133485794,0.023294098675251007,0.4257875084877014,0.19268833100795746,0.0019497285829856992,0.004548158496618271,0.20261691510677338,0,0.08247245103120804,0.000001058527459463221,0.000006252627372305142,0.5871422290802002,0.0000012264667930139694,0.000007713471859460697,0.000023863984097260982,0.01335799042135477,0.017949802801012993,0.012277651578187943,0.005969617050141096,0.016392217949032784,0.011561542749404907,0.0007296156836673617,1.1789339282586297e-8,0.000309221213683486,0.7978255748748779,0.0029398039914667606,0.4817190170288086,0.0009171499987132847,0.0023651181254535913,1,1
0.0018010481726378202,0.02348257601261139,0.42583808302879333,0.19268785417079926,0.0019493363797664642,0.004486907739192247,0.2013549506664276,0,0.08181741088628769,6.74662032906781e-7,0.000012599818546732422,0.4790354371070862,0.000001488856128162297,0.000006733433565386804,0.000022000052922521718,0.014331109821796417,0.014291059225797653,0.013239550404250622,0.006302001420408487,0.013068964704871178,0.01262672059237957,0.0007042363286018372,1.8530038614628097e-9,0.0003057962458115071,0.833519458770752,0.0023890724405646324,0.3221505880355835,0.000328912865370512,0.0023263294715434313,1,1
0.0018054645042866468,0.02352634258568287,0.4258277416229248,0.19268584251403809,0.0019568181596696377,0.004494423512369394,0.20071685314178467,0,0.08139888197183609,4.6209959236875875e-7,0.00002268579373776447,0.40436965227127075,0.000001682579977568821,0.000004497495865507517,0.000022875783542986028,0.015965307131409645,0.017137371003627777,0.012447627261281013,0.006882060319185257,0.012421990744769573,0.012962093576788902,0.0006071284878998995,9.736654815739598e-10,0.00029562460258603096,0.8601914048194885,0.002395661547780037,0.323208212852478,0.0001618793176021427,0.002158920280635357,1,1
0.001815004157833755,0.023710547015070915,0.42578181624412537,0.19268548488616943,0.001965584233403206,0.004473487846553326,0.19873003661632538,0,0.08048100024461746,2.9927838340881863e-7,0.000041056024201679975,0.2425367683172226,0.0000018835880837286822,0.000003644642674771603,0.000024503822714905255,0.014818268828094006,0.020072398707270622,0.010754751972854137,0.0075727845542132854,0.013228003866970539,0.011506715789437294,0.0005883296835236251,1.3680405697158449e-9,0.00028323131846264005,0.8245813846588135,0.002588465576991439,0.21044041216373444,0.00010475929593667388,0.0024028390180319548,1,1
